Timestamp;Frame;ID;DLC;D0;D1;D2;D3;D4;D5;D6;D7
46839;EFF;18000A0A;5;1E;36;34;40;AD;;;
46841;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
46841;EFF;1800650A;5;1E;42;5C;0;0;;;
46841;EFF;1800660A;5;2;0;0;0;3C;;;
46841;EFF;1800670A;5;1E;40;A0;0;0;;;
46843;EFF;1800680A;5;1E;3F;80;0;0;;;
46843;EFF;1800690A;5;2;0;0;0D;6B;;;
46848;EFF;18000000;8;24;82;0;1A;0;0;33;88
46849;EFF;18000100;8;24;82;0;1A;0;0;32;FC
46849;EFF;18000200;8;24;82;0;1A;0;0;0C;DE
46936;EFF;18000300;8;24;82;0;1A;0;0;0C;E4
46936;EFF;18000400;8;24;82;0;1A;0;0;0C;E1
46937;EFF;18000500;8;24;82;0;1A;0;0;0;2D
47138;EFF;18000600;8;24;82;0;1A;0;0;0C;E4
47138;EFF;18000700;8;24;82;0;3A;0;0;0;1A
47138;EFF;18000800;5;1E;41;C8;CC;CD;;;
47337;EFF;18000900;5;1E;42;92;F8;30;;;
47817;EFF;1800000A;5;1E;41;52;AF;16;;;
47817;EFF;1800010A;5;1E;41;49;B7;F9;;;
47818;EFF;1800020A;5;1E;3B;83;DF;53;;;
47818;EFF;1800030A;5;1E;BB;91;36;0;;;
47818;EFF;1800040A;5;1E;41;C3;14;76;;;
47818;EFF;1800050A;5;1E;41;C3;14;76;;;
47818;EFF;1800060A;1;3D;;;;;;;
47819;EFF;1800070A;5;1E;38;86;24;20;;;
47819;EFF;1800080A;5;1E;B7;62;E1;4B;;;
47820;EFF;1800090A;5;1E;38;86;24;20;;;
47820;EFF;18000A0A;5;1E;B7;62;E1;4B;;;
47821;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
47821;EFF;1800650A;5;1E;42;5C;0;0;;;
47822;EFF;1800660A;5;2;0;0;0;3C;;;
47822;EFF;1800670A;5;1E;40;A0;0;0;;;
47823;EFF;1800680A;5;1E;3F;80;0;0;;;
47823;EFF;1800690A;5;2;0;0;0D;6B;;;
47835;EFF;18000000;8;24;82;0;1A;0;0;33;88
47835;EFF;18000100;8;24;82;0;1A;0;0;32;EC
47835;EFF;18000200;8;24;82;0;1A;0;0;0C;DF
47936;EFF;18000300;8;24;82;0;1A;0;0;0C;E4
47937;EFF;18000400;8;24;82;0;1A;0;0;0C;E1
47937;EFF;18000500;8;24;82;0;1A;0;0;0;2D
48135;EFF;18000600;8;24;82;0;1A;0;0;0C;E4
48135;EFF;18000700;8;24;82;0;3A;0;0;0;1A
48136;EFF;18000800;5;1E;41;C8;CC;CD;;;
48334;EFF;18000900;5;1E;42;92;F8;2F;;;
48781;EFF;1800000A;5;1E;41;52;C2;FF;;;
48782;EFF;1800010A;5;1E;41;49;BE;0D;;;
48782;EFF;1800020A;5;1E;3B;4C;3E;DA;;;
48783;EFF;1800030A;5;1E;BB;11;38;0;;;
48783;EFF;1800040A;5;1E;41;C3;14;76;;;
48784;EFF;1800050A;5;1E;41;C3;14;76;;;
48784;EFF;1800060A;1;3D;;;;;;;
48785;EFF;1800070A;5;1E;38;A0;F6;4B;;;
48785;EFF;1800080A;5;1E;B7;B5;74;60;;;
48786;EFF;1800090A;5;1E;38;A0;F6;4B;;;
48786;EFF;18000A0A;5;1E;B7;B5;74;60;;;
48787;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
48787;EFF;1800650A;5;1E;42;5C;0;0;;;
48787;EFF;1800660A;5;2;0;0;0;3C;;;
48788;EFF;1800670A;5;1E;40;A0;0;0;;;
48788;EFF;1800680A;5;1E;3F;80;0;0;;;
48789;EFF;1800690A;5;2;0;0;0D;6B;;;
48795;EFF;18000000;8;24;82;0;1A;0;0;33;8A
48795;EFF;18000100;8;24;82;0;1A;0;0;33;2
48796;EFF;18000200;8;24;82;0;1A;0;0;0C;DF
48934;EFF;18000300;8;24;82;0;1A;0;0;0C;E4
48935;EFF;18000400;8;24;82;0;1A;0;0;0C;E1
48935;EFF;18000500;8;24;82;0;1A;0;0;0;2D
49135;EFF;18000600;8;24;82;0;1A;0;0;0C;E4
49135;EFF;18000700;8;24;82;0;3A;0;0;0;22
49135;EFF;18000800;5;1E;41;C8;CC;CD;;;
49333;EFF;18000900;5;1E;42;92;F8;2F;;;
49756;EFF;1800000A;5;1E;41;52;E5;ED;;;
49757;EFF;1800010A;5;1E;41;49;B1;2A;;;
49757;EFF;1800020A;5;1E;3B;7;73;85;;;
49757;EFF;1800030A;5;1E;BB;11;38;0;;;
49757;EFF;1800040A;5;1E;41;C2;E0;F4;;;
49757;EFF;1800050A;5;1E;41;C2;E0;F4;;;
49758;EFF;1800060A;1;3D;;;;;;;
49758;EFF;1800070A;5;1E;38;B9;1;FA;;;
49759;EFF;1800080A;5;1E;B7;F9;83;60;;;
49759;EFF;1800090A;5;1E;38;B9;1;FA;;;
49760;EFF;18000A0A;5;1E;B7;F9;83;60;;;
49760;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
49762;EFF;1800650A;5;1E;42;5C;0;0;;;
49762;EFF;1800660A;5;2;0;0;0;3C;;;
49762;EFF;1800670A;5;1E;40;A0;0;0;;;
49763;EFF;1800680A;5;1E;3F;80;0;0;;;
49763;EFF;1800690A;5;2;0;0;0D;6B;;;
49768;EFF;18000000;8;24;82;0;1A;0;0;33;88
49769;EFF;18000100;8;24;82;0;1A;0;0;32;E8
49769;EFF;18000200;8;24;82;0;1A;0;0;0C;DF
49933;EFF;18000300;8;24;82;0;1A;0;0;0C;E4
49933;EFF;18000400;8;24;82;0;1A;0;0;0C;E1
49934;EFF;18000500;8;24;82;0;1A;0;0;0;2D
50133;EFF;18000600;8;24;82;0;1A;0;0;0C;E4
50133;EFF;18000700;8;24;82;0;3A;0;0;0;1A
50134;EFF;18000800;5;1E;41;C8;CC;CD;;;
50332;EFF;18000900;5;1E;42;92;F8;2E;;;
50728;EFF;1800000A;5;1E;41;52;D8;7;;;
50728;EFF;1800010A;5;1E;41;49;C7;F7;;;
50729;EFF;1800020A;5;1E;3B;36;8A;ED;;;
50729;EFF;1800030A;5;1E;BA;C1;A0;0;;;
50730;EFF;1800040A;5;1E;41;C2;EB;40;;;
50730;EFF;1800050A;5;1E;41;C2;EB;40;;;
50731;EFF;1800060A;1;3D;;;;;;;
50731;EFF;1800070A;5;1E;38;C1;B7;45;;;
50731;EFF;1800080A;5;1E;B8;13;6F;DC;;;
50732;EFF;1800090A;5;1E;38;C1;B7;45;;;
50732;EFF;18000A0A;5;1E;B8;13;6F;DC;;;
50733;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
50733;EFF;1800650A;5;1E;42;5C;0;0;;;
50734;EFF;1800660A;5;2;0;0;0;3C;;;
50734;EFF;1800670A;5;1E;40;A0;0;0;;;
50735;EFF;1800680A;5;1E;3F;80;0;0;;;
50735;EFF;1800690A;5;2;0;0;0D;6B;;;
50741;EFF;18000000;8;24;82;0;1A;0;0;33;88
50742;EFF;18000100;8;24;82;0;1A;0;0;32;E4
50742;EFF;18000200;8;24;82;0;1A;0;0;0C;DE
50931;EFF;18000300;8;24;82;0;1A;0;0;0C;E4
50932;EFF;18000400;8;24;82;0;1A;0;0;0C;E1
50932;EFF;18000500;8;24;82;0;1A;0;0;0;2D
51130;EFF;18000600;8;24;82;0;1A;0;0;0C;E4
51131;EFF;18000700;8;24;82;0;3A;0;0;0;22
51132;EFF;18000800;5;1E;41;C8;CC;CD;;;
51330;EFF;18000900;5;1E;42;92;F8;2D;;;
51701;EFF;1800000A;5;1E;41;52;CF;FC;;;
51702;EFF;1800010A;5;1E;41;49;A0;70;;;
51702;EFF;1800020A;5;1E;3B;43;75;4C;;;
51703;EFF;1800030A;5;1E;BB;41;A0;0;;;
51703;EFF;1800040A;5;1E;41;C3;1E;C5;;;
51704;EFF;1800050A;5;1E;41;C3;1E;C5;;;
51704;EFF;1800060A;1;3D;;;;;;;
51705;EFF;1800070A;5;1E;38;E7;0C;F0;;;
51705;EFF;1800080A;5;1E;B8;40;CA;79;;;
51706;EFF;1800090A;5;1E;38;E7;0C;F0;;;
51706;EFF;18000A0A;5;1E;B8;40;CA;79;;;
51706;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
51707;EFF;1800650A;5;1E;42;5C;0;0;;;
51707;EFF;1800660A;5;2;0;0;0;3C;;;
51708;EFF;1800670A;5;1E;40;A0;0;0;;;
51708;EFF;1800680A;5;1E;3F;80;0;0;;;
51709;EFF;1800690A;5;2;0;0;0D;6B;;;
51771;EFF;18000000;8;24;82;0;1A;0;0;33;88
51773;EFF;18000100;8;24;82;0;1A;0;0;32;F7
51773;EFF;18000200;8;24;82;0;1A;0;0;0C;DE
51930;EFF;18000300;8;24;82;0;1A;0;0;0C;E4
51931;EFF;18000400;8;24;82;0;1A;0;0;0C;E1
51932;EFF;18000500;8;24;82;0;1A;0;0;0;2D
52131;EFF;18000600;8;24;82;0;1A;0;0;0C;E4
52132;EFF;18000700;8;24;82;0;3A;0;0;0;22
52132;EFF;18000800;5;1E;41;C8;CC;CD;;;
52330;EFF;18000900;5;1E;42;92;F8;2D;;;
52675;EFF;1800000A;5;1E;41;52;D9;F8;;;
52675;EFF;1800010A;5;1E;41;49;A8;FB;;;
52676;EFF;1800020A;5;1E;3B;4B;AB;9B;;;
52676;EFF;1800030A;5;1E;BB;41;A0;0;;;
52676;EFF;1800040A;5;1E;41;C2;D1;83;;;
52677;EFF;1800050A;5;1E;41;C2;D1;83;;;
52677;EFF;1800060A;1;3D;;;;;;;
52678;EFF;1800070A;5;1E;39;4;43;C3;;;
52678;EFF;1800080A;5;1E;B8;6E;27;3C;;;
52680;EFF;1800090A;5;1E;39;4;43;C3;;;
52680;EFF;18000A0A;5;1E;B8;6E;27;3C;;;
52680;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
52681;EFF;1800650A;5;1E;42;5C;0;0;;;
52681;EFF;1800660A;5;2;0;0;0;3C;;;
52681;EFF;1800670A;5;1E;40;A0;0;0;;;
52682;EFF;1800680A;5;1E;3F;80;0;0;;;
52682;EFF;1800690A;5;2;0;0;0D;6B;;;
52749;EFF;18000000;8;24;82;0;1A;0;0;33;88
52750;EFF;18000100;8;24;82;0;1A;0;0;32;E9
52750;EFF;18000200;8;24;82;0;1A;0;0;0C;DE
52929;EFF;18000300;8;24;82;0;1A;0;0;0C;E4
52929;EFF;18000400;8;24;82;0;1A;0;0;0C;E1
52930;EFF;18000500;8;24;82;0;1A;0;0;0;2D
53130;EFF;18000600;8;24;82;0;1A;0;0;0C;E4
53130;EFF;18000700;8;24;82;0;3A;0;0;0;22
53130;EFF;18000800;5;1E;41;C8;CC;CD;;;
53329;EFF;18000900;5;1E;42;92;F8;2C;;;
53651;EFF;1800000A;5;1E;41;52;C1;A0;;;
53651;EFF;1800010A;5;1E;41;49;A5;1D;;;
53651;EFF;1800020A;5;1E;3A;B5;47;33;;;
53651;EFF;1800030A;5;1E;BB;11;38;0;;;
53651;EFF;1800040A;5;1E;41;C2;D6;A8;;;
53652;EFF;1800050A;5;1E;41;C2;D6;A8;;;
53652;EFF;1800060A;1;3D;;;;;;;
53652;EFF;1800070A;5;1E;39;11;85;79;;;
53652;EFF;1800080A;5;1E;B8;88;14;70;;;
53652;EFF;1800090A;5;1E;39;11;85;79;;;
53653;EFF;18000A0A;5;1E;B8;88;14;70;;;
53653;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
53654;EFF;1800650A;5;1E;42;5C;0;0;;;
53654;EFF;1800660A;5;2;0;0;0;3C;;;
53655;EFF;1800670A;5;1E;40;A0;0;0;;;
53655;EFF;1800680A;5;1E;3F;80;0;0;;;
53656;EFF;1800690A;5;2;0;0;0D;6B;;;
53928;EFF;18000000;8;24;82;0;1A;0;0;33;88
53929;EFF;18000100;8;24;82;0;1A;0;0;33;0A
53929;EFF;18000200;8;24;82;0;1A;0;0;0C;DF
54128;EFF;18000300;8;24;82;0;1A;0;0;0C;E4
54129;EFF;18000400;8;24;82;0;1A;0;0;0C;E1
54129;EFF;18000500;8;24;82;0;1A;0;0;0;2D
54327;EFF;18000600;8;24;82;0;1A;0;0;0C;E4
54328;EFF;18000700;8;24;82;0;3A;0;0;0;1A
54328;EFF;18000800;5;1E;41;C8;CC;CD;;;
54528;EFF;18000900;5;1E;42;92;F8;2C;;;
54628;EFF;1800000A;5;1E;41;52;BE;C6;;;
54628;EFF;1800010A;5;1E;41;49;A0;2C;;;
54629;EFF;1800020A;5;1E;3A;8E;23;6C;;;
54629;EFF;1800030A;5;1E;BB;72;4;0;;;
54630;EFF;1800040A;5;1E;41;C2;E0;F4;;;
54630;EFF;1800050A;5;1E;41;C2;E0;F4;;;
54631;EFF;1800060A;1;3D;;;;;;;
54631;EFF;1800070A;5;1E;39;1C;1;3C;;;
54631;EFF;1800080A;5;1E;B8;A4;6A;4A;;;
54633;EFF;1800090A;5;1E;39;1C;1;3C;;;
54633;EFF;18000A0A;5;1E;B8;A4;6A;4A;;;
54634;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
54634;EFF;1800650A;5;1E;42;5C;0;0;;;
54634;EFF;1800660A;5;2;0;0;0;3C;;;
54634;EFF;1800670A;5;1E;40;A0;0;0;;;
54635;EFF;1800680A;5;1E;3F;80;0;0;;;
54635;EFF;1800690A;5;2;0;0;0D;6B;;;
54926;EFF;18000000;8;24;82;0;1A;0;0;33;A2
54927;EFF;18000100;8;24;82;0;1A;0;0;33;1D
54927;EFF;18000200;8;24;82;0;1A;0;0;0C;E3
55126;EFF;18000300;8;24;82;0;1A;0;0;0C;ED
55126;EFF;18000400;8;24;82;0;1A;0;0;0C;E5
55128;EFF;18000500;8;24;82;0;1A;0;0;0;2D
55325;EFF;18000600;8;24;82;0;1A;0;0;0C;EB
55326;EFF;18000700;8;24;82;0;1A;0;0;6;B9
55326;EFF;18000800;5;1E;41;C8;CC;CD;;;
55525;EFF;18000900;5;1E;42;92;F8;4E;;;
55602;EFF;1800000A;5;1E;41;57;F3;B6;;;
55602;EFF;1800010A;5;1E;42;11;57;0A;;;
55602;EFF;1800020A;5;1E;3F;E2;F7;C0;;;
55603;EFF;1800030A;5;1E;BC;DF;DB;0;;;
55603;EFF;1800040A;5;1E;41;C2;8E;A9;;;
55604;EFF;1800050A;5;1E;41;C2;8E;A9;;;
55604;EFF;1800060A;1;3D;;;;;;;
55605;EFF;1800070A;5;1E;3B;D5;18;E3;;;
55605;EFF;1800080A;5;1E;B9;3D;A2;64;;;
55605;EFF;1800090A;5;1E;3B;D5;18;E3;;;
55606;EFF;18000A0A;5;1E;B9;3D;A2;64;;;
55606;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
55606;EFF;1800650A;5;1E;42;5C;0;0;;;
55606;EFF;1800660A;5;2;0;0;0;3C;;;
55607;EFF;1800670A;5;1E;40;A0;0;0;;;
55607;EFF;1800680A;5;1E;3F;80;0;0;;;
55610;EFF;1800690A;5;2;0;0;0D;6B;;;
55925;EFF;18000000;8;24;82;0;1A;0;0;33;A9
55926;EFF;18000100;8;24;82;0;1A;0;0;33;54
55926;EFF;18000200;8;24;82;0;1A;0;0;0C;E5
56125;EFF;18000300;8;24;82;0;1A;0;0;0C;EF
56126;EFF;18000400;8;24;82;0;1A;0;0;0C;E7
56126;EFF;18000500;8;24;82;0;1A;0;0;0;2D
56325;EFF;18000600;8;24;82;0;1A;0;0;0C;ED
56325;EFF;18000700;8;24;82;0;1A;0;0;8;13
56326;EFF;18000800;5;1E;41;C8;CC;CD;;;
56524;EFF;18000900;5;1E;42;92;F8;78;;;
56575;EFF;1800000A;5;1E;41;58;E0;B9;;;
56576;EFF;1800010A;5;1E;42;0E;BF;73;;;
56576;EFF;1800020A;5;1E;40;7;81;53;;;
56577;EFF;1800030A;5;1E;BD;65;E7;80;;;
56577;EFF;1800040A;5;1E;41;C3;52;5A;;;
56577;EFF;1800050A;5;1E;41;C3;52;5A;;;
56578;EFF;1800060A;1;3D;;;;;;;
56578;EFF;1800070A;5;1E;3C;68;A1;C6;;;
56579;EFF;1800080A;5;1E;B9;CD;9E;A5;;;
56579;EFF;1800090A;5;1E;3C;68;A1;C6;;;
56580;EFF;18000A0A;5;1E;B9;CD;9E;A5;;;
56580;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
56580;EFF;1800650A;5;1E;42;5C;0;0;;;
56581;EFF;1800660A;5;2;0;0;0;3C;;;
56581;EFF;1800670A;5;1E;40;A0;0;0;;;
56582;EFF;1800680A;5;1E;3F;80;0;0;;;
56582;EFF;1800690A;5;2;0;0;0D;6B;;;
56924;EFF;18000000;8;24;82;0;1A;0;0;33;B1
56924;EFF;18000100;8;24;82;0;1A;0;0;33;42
56925;EFF;18000200;8;24;82;0;1A;0;0;0C;E7
57124;EFF;18000300;8;24;82;0;1A;0;0;0C;F2
57124;EFF;18000400;8;24;82;0;1A;0;0;0C;E9
57125;EFF;18000500;8;24;82;0;1A;0;0;0;2D
57324;EFF;18000600;8;24;82;0;1A;0;0;0C;EF
57324;EFF;18000700;8;24;82;0;1A;0;0;9;76
57324;EFF;18000800;5;1E;41;C8;CC;CD;;;
57523;EFF;18000900;5;1E;42;92;F8;A9;;;
57542;EFF;1800000A;5;1E;41;5A;5;4D;;;
57543;EFF;1800010A;5;1E;42;0B;1E;4A;;;
57543;EFF;1800020A;5;1E;40;1E;A7;22;;;
57543;EFF;1800030A;5;1E;BD;A6;60;C0;;;
57544;EFF;1800040A;5;1E;41;C4;BD;14;;;
57544;EFF;1800050A;5;1E;41;C4;BD;14;;;
57545;EFF;1800060A;1;3D;;;;;;;
57545;EFF;1800070A;5;1E;3C;BE;7D;F6;;;
57547;EFF;1800080A;5;1E;BA;37;6B;1A;;;
57547;EFF;1800090A;5;1E;3C;BE;7D;F6;;;
57549;EFF;18000A0A;5;1E;BA;37;6B;1A;;;
57549;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
57549;EFF;1800650A;5;1E;42;5C;0;0;;;
57549;EFF;1800660A;5;2;0;0;0;3C;;;
57549;EFF;1800670A;5;1E;40;A0;0;0;;;
57549;EFF;1800680A;5;1E;3F;80;0;0;;;
57551;EFF;1800690A;5;2;0;0;0D;6B;;;
57923;EFF;18000000;8;24;82;0;1A;0;0;33;B8
57923;EFF;18000100;8;24;82;0;1A;0;0;33;6C
57923;EFF;18000200;8;24;82;0;1A;0;0;0C;E8
58122;EFF;18000300;8;24;82;0;1A;0;0;0C;F4
58122;EFF;18000400;8;24;82;0;1A;0;0;0C;EA
58124;EFF;18000500;8;24;82;0;1A;0;0;0;2D
58322;EFF;18000600;8;24;82;0;1A;0;0;0C;F1
58323;EFF;18000700;8;24;82;0;1A;0;0;0A;9D
58323;EFF;18000800;5;1E;41;C8;CC;CD;;;
58515;EFF;1800000A;5;1E;41;5A;D4;A0;;;
58517;EFF;1800010A;5;1E;42;6;A7;58;;;
58517;EFF;1800020A;5;1E;40;2F;E2;E1;;;
58518;EFF;1800030A;5;1E;BD;A3;5A;60;;;
58518;EFF;1800040A;5;1E;41;C6;74;3E;;;
58518;EFF;1800050A;5;1E;41;C6;74;3E;;;
58518;EFF;1800060A;1;3D;;;;;;;
58518;EFF;1800070A;5;1E;3D;9;50;F7;;;
58520;EFF;1800080A;5;1E;BA;83;6D;7C;;;
58520;EFF;1800090A;5;1E;3D;9;50;F7;;;
58520;EFF;18000A0A;5;1E;BA;83;6D;7C;;;
58522;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
58522;EFF;1800650A;5;1E;42;5C;0;0;;;
58522;EFF;1800660A;5;2;0;0;0;3C;;;
58522;EFF;1800670A;5;1E;40;A0;0;0;;;
58523;EFF;1800680A;5;1E;3F;80;0;0;;;
58523;EFF;1800690A;5;2;0;0;0D;6B;;;
58528;EFF;18000900;5;1E;42;92;F8;E0;;;
58921;EFF;18000000;8;24;82;0;1A;0;0;33;BD
58922;EFF;18000100;8;24;82;0;1A;0;0;33;4F
58922;EFF;18000200;8;24;82;0;1A;0;0;0C;E9
59121;EFF;18000300;8;24;82;0;1A;0;0;0C;F5
59122;EFF;18000400;8;24;82;0;1A;0;0;0C;EB
59122;EFF;18000500;8;24;82;0;1A;0;0;0;2D
59321;EFF;18000600;8;24;82;0;1A;0;0;0C;F2
59321;EFF;18000700;8;24;82;0;1A;0;0;0B;35
59322;EFF;18000800;5;1E;41;C8;CC;CD;;;
59497;EFF;1800000A;5;1E;41;5B;41;79;;;
59497;EFF;1800010A;5;1E;42;2;5C;D0;;;
59499;EFF;1800020A;5;1E;40;39;A3;50;;;
59499;EFF;1800030A;5;1E;BD;AC;6D;80;;;
59499;EFF;1800040A;5;1E;41;C7;D5;9F;;;
59499;EFF;1800050A;5;1E;41;C7;D5;9F;;;
59499;EFF;1800060A;1;3D;;;;;;;
59500;EFF;1800070A;5;1E;3D;35;F1;78;;;
59500;EFF;1800080A;5;1E;BA;AD;6F;20;;;
59500;EFF;1800090A;5;1E;3D;35;F1;78;;;
59500;EFF;18000A0A;5;1E;BA;AD;6F;20;;;
59500;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
59501;EFF;1800650A;5;1E;42;5C;0;0;;;
59501;EFF;1800660A;5;2;0;0;0;3C;;;
59502;EFF;1800670A;5;1E;40;A0;0;0;;;
59502;EFF;1800680A;5;1E;3F;80;0;0;;;
59503;EFF;1800690A;5;2;0;0;0D;6B;;;
59511;EFF;18000900;5;1E;42;92;F9;1A;;;
59919;EFF;18000000;8;24;82;0;1A;0;0;33;C0
59920;EFF;18000100;8;24;82;0;1A;0;0;33;82
59921;EFF;18000200;8;24;82;0;1A;0;0;0C;EA
60120;EFF;18000300;8;24;82;0;1A;0;0;0C;F6
60120;EFF;18000400;8;24;82;0;1A;0;0;0C;EC
60122;EFF;18000500;8;24;82;0;1A;0;0;0;2D
60320;EFF;18000600;8;24;82;0;1A;0;0;0C;F3
60321;EFF;18000700;8;24;82;0;1A;0;0;0B;79
60321;EFF;18000800;5;1E;41;C8;CC;CD;;;
60470;EFF;1800000A;5;1E;41;5B;5C;37;;;
60470;EFF;1800010A;5;1E;41;FD;AE;48;;;
60470;EFF;1800020A;5;1E;40;3B;2;74;;;
60470;EFF;1800030A;5;1E;BD;A4;DD;80;;;
60472;EFF;1800040A;5;1E;41;C9;29;C7;;;
60472;EFF;1800050A;5;1E;41;C9;29;C7;;;
60472;EFF;1800060A;1;3D;;;;;;;
60474;EFF;1800070A;5;1E;3D;63;7F;E3;;;
60474;EFF;1800080A;5;1E;BA;D5;9E;6;;;
60474;EFF;1800090A;5;1E;3D;63;7F;E3;;;
60474;EFF;18000A0A;5;1E;BA;D5;9E;6;;;
60475;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
60475;EFF;1800650A;5;1E;42;5C;0;0;;;
60475;EFF;1800660A;5;2;0;0;0;3C;;;
60475;EFF;1800670A;5;1E;40;A0;0;0;;;
60476;EFF;1800680A;5;1E;3F;80;0;0;;;
60476;EFF;1800690A;5;2;0;0;0D;6B;;;
60483;EFF;18000900;5;1E;42;92;F9;55;;;
60920;EFF;18000000;8;24;82;0;1A;0;0;33;C3
60920;EFF;18000100;8;24;82;0;1A;0;0;33;58
60920;EFF;18000200;8;24;82;0;1A;0;0;0C;EB
61118;EFF;18000300;8;24;82;0;1A;0;0;0C;F7
61119;EFF;18000400;8;24;82;0;1A;0;0;0C;ED
61121;EFF;18000500;8;24;82;0;1A;0;0;0;2D
61318;EFF;18000600;8;24;82;0;1A;0;0;0C;F4
61319;EFF;18000700;8;24;82;0;1A;0;0;0B;81
61319;EFF;18000800;5;1E;41;C8;CC;CD;;;
61443;EFF;1800000A;5;1E;41;5B;77;B6;;;
61443;EFF;1800010A;5;1E;41;FC;31;F4;;;
61443;EFF;1800020A;5;1E;40;3B;65;5B;;;
61444;EFF;1800030A;5;1E;BD;9D;4D;80;;;
61444;EFF;1800040A;5;1E;41;CA;40;0D;;;
61445;EFF;1800050A;5;1E;41;CA;40;0D;;;
61445;EFF;1800060A;1;3D;;;;;;;
61446;EFF;1800070A;5;1E;3D;88;86;9C;;;
61446;EFF;1800080A;5;1E;BA;FB;F9;DC;;;
61446;EFF;1800090A;5;1E;3D;88;86;9C;;;
61447;EFF;18000A0A;5;1E;BA;FB;F9;DC;;;
61447;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
61448;EFF;1800650A;5;1E;42;5C;0;0;;;
61448;EFF;1800660A;5;2;0;0;0;3C;;;
61449;EFF;1800670A;5;1E;40;A0;0;0;;;
61449;EFF;1800680A;5;1E;3F;80;0;0;;;
61450;EFF;1800690A;5;2;0;0;0D;6B;;;
61455;EFF;18000900;5;1E;42;92;F9;91;;;
61917;EFF;18000000;8;24;82;0;1A;0;0;33;C4
61918;EFF;18000100;8;24;82;0;1A;0;0;33;80
61918;EFF;18000200;8;24;82;0;1A;0;0;0C;EB
62117;EFF;18000300;8;24;82;0;1A;0;0;0C;F7
62117;EFF;18000400;8;24;82;0;1A;0;0;0C;ED
62119;EFF;18000500;8;24;82;0;1A;0;0;0;2D
62317;EFF;18000600;8;24;82;0;1A;0;0;0C;F4
62318;EFF;18000700;8;24;82;0;1A;0;0;0B;79
62318;EFF;18000800;5;1E;41;C8;CC;CD;;;
62416;EFF;1800000A;5;1E;41;5B;87;E2;;;
62418;EFF;1800010A;5;1E;41;FA;92;D2;;;
62418;EFF;1800020A;5;1E;40;3B;1F;54;;;
62420;EFF;1800030A;5;1E;BD;A4;DD;80;;;
62420;EFF;1800040A;5;1E;41;CB;7;1A;;;
62420;EFF;1800050A;5;1E;41;CB;7;1A;;;
62420;EFF;1800060A;1;3D;;;;;;;
62420;EFF;1800070A;5;1E;3D;9F;60;33;;;
62420;EFF;1800080A;5;1E;BB;12;18;61;;;
62422;EFF;1800090A;5;1E;3D;9F;60;33;;;
62422;EFF;18000A0A;5;1E;BB;12;18;61;;;
62422;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
62422;EFF;1800650A;5;1E;42;5C;0;0;;;
62423;EFF;1800660A;5;2;0;0;0;3C;;;
62423;EFF;1800670A;5;1E;40;A0;0;0;;;
62423;EFF;1800680A;5;1E;3F;80;0;0;;;
62423;EFF;1800690A;5;2;0;0;0D;6B;;;
62429;EFF;18000900;5;1E;42;92;F9;CC;;;
62917;EFF;18000000;8;24;82;0;1A;0;0;33;C6
62918;EFF;18000100;8;24;82;0;1A;0;0;33;54
62918;EFF;18000200;8;24;82;0;1A;0;0;0C;EB
63116;EFF;18000300;8;24;82;0;1A;0;0;0C;F7
63117;EFF;18000400;8;24;82;0;1A;0;0;0C;EE
63117;EFF;18000500;8;24;82;0;1A;0;0;0;2D
63316;EFF;18000600;8;24;82;0;1A;0;0;0C;F5
63316;EFF;18000700;8;24;82;0;1A;0;0;0B;70
63317;EFF;18000800;5;1E;41;C8;CC;CD;;;
63389;EFF;1800000A;5;1E;41;5B;7F;61;;;
63391;EFF;1800010A;5;1E;41;F8;E8;AC;;;
63391;EFF;1800020A;5;1E;40;3B;18;C8;;;
63391;EFF;1800030A;5;1E;BD;A6;60;C0;;;
63392;EFF;1800040A;5;1E;41;CC;10;11;;;
63392;EFF;1800050A;5;1E;41;CC;10;11;;;
63392;EFF;1800060A;1;3D;;;;;;;
63392;EFF;1800070A;5;1E;3D;B6;3A;48;;;
63393;EFF;1800080A;5;1E;BB;26;62;45;;;
63393;EFF;1800090A;5;1E;3D;B6;3A;48;;;
63394;EFF;18000A0A;5;1E;BB;26;62;45;;;
63394;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
63394;EFF;1800650A;5;1E;42;5C;0;0;;;
63395;EFF;6800660A;5;2;0;0;0;3C;;;
63395;EFF;1800670A;5;1E;40;A0;0;0;;;
